# Time	Amplitude (cm/s/s)
   0.000000	  -0.013661
   0.009766	  -0.074398
   0.019531	  -0.101678
   0.029297	  -0.094553
   0.039062	  -0.060425
   0.048828	  -0.012875
   0.058594	   0.032229
   0.068359	   0.061265
   0.078125	   0.066734
   0.087891	   0.049286
   0.097656	   0.017258
   0.107422	  -0.016171
   0.117188	  -0.037360
   0.126953	  -0.036753
   0.136719	  -0.012160
   0.146484	   0.030274
   0.156250	   0.077765
   0.166016	   0.114705
   0.175781	   0.127414
   0.185547	   0.108332
   0.195312	   0.058320
   0.205078	  -0.013603
   0.214844	  -0.092979
   0.224609	  -0.164158
   0.234375	  -0.214694
   0.244141	  -0.238513
   0.253906	  -0.236915
   0.263672	  -0.217224
   0.273438	  -0.189696
   0.283203	  -0.163812
   0.292969	  -0.145274
   0.302734	  -0.134650
   0.312500	  -0.128041
   0.322266	  -0.119357
   0.332031	  -0.103264
   0.341797	  -0.077654
   0.351562	  -0.044696
   0.361328	  -0.010128
   0.371094	   0.018917
   0.380859	   0.036659
   0.390625	   0.040928
   0.400391	   0.034022
   0.410156	   0.021815
   0.419922	   0.011418
   0.429688	   0.008290
   0.439453	   0.013890
   0.449219	   0.024826
   0.458984	   0.033898
   0.468750	   0.032744
   0.478516	   0.015174
   0.488281	  -0.020008
   0.498047	  -0.067769
   0.507812	  -0.117748
   0.517578	  -0.157077
   0.527344	  -0.174256
   0.537109	  -0.162788
   0.546875	  -0.123345
   0.556641	  -0.063716
   0.566406	   0.003478
   0.576172	   0.064538
   0.585938	   0.108669
   0.595703	   0.130863
   0.605469	   0.132761
   0.615234	   0.121251
   0.625000	   0.105386
   0.634766	   0.092742
   0.644531	   0.086537
   0.654297	   0.084537
   0.664062	   0.080138
   0.673828	   0.065220
   0.683594	   0.033745
   0.693359	  -0.015200
   0.703125	  -0.076047
   0.712891	  -0.137598
   0.722656	  -0.185887
   0.732422	  -0.208132
   0.742188	  -0.196503
   0.751953	  -0.150504
   0.761719	  -0.077217
   0.771484	   0.010617
   0.781250	   0.098022
   0.791016	   0.171605
   0.800781	   0.222578
   0.810547	   0.248157
   0.820312	   0.251070
   0.830078	   0.237556
   0.839844	   0.214708
   0.849609	   0.188118
   0.859375	   0.160587
   0.869141	   0.132197
   0.878906	   0.101493
   0.888672	   0.067158
   0.898438	   0.029424
   0.908203	  -0.009369
   0.917969	  -0.045227
   0.927734	  -0.073750
   0.937500	  -0.091577
   0.947266	  -0.097432
   0.957031	  -0.092324
   0.966797	  -0.078855
   0.976562	  -0.059990
   0.986328	  -0.037860
   0.996094	  -0.013184
   1.005859	   0.014373
   1.015625	   0.045028
   1.025391	   0.077394
   1.035156	   0.107409
   1.044922	   0.128331
   1.054688	   0.132087
   1.064453	   0.111739
   1.074219	   0.064329
   1.083984	  -0.006916
   1.093750	  -0.091921
   1.103516	  -0.175177
   1.113281	  -0.239044
   1.123047	  -0.268141
   1.132812	  -0.253564
   1.142578	  -0.195622
   1.152344	  -0.104175
   1.162109	   0.003634
   1.171875	   0.107689
   1.181641	   0.190014
   1.191406	   0.239205
   1.201172	   0.252908
   1.210938	   0.237641
   1.220703	   0.206100
   1.230469	   0.172840
   1.240234	   0.149678
   1.250000	   0.142215
   1.259766	   0.148467
   1.269531	   0.159919
   1.279297	   0.164555
   1.289062	   0.150864
   1.298828	   0.111576
   1.308594	   0.046063
   1.318359	  -0.039210
   1.328125	  -0.132160
   1.337891	  -0.217943
   1.347656	  -0.282334
   1.357422	  -0.314713
   1.367188	  -0.310021
   1.376953	  -0.269394
   1.386719	  -0.199563
   1.396484	  -0.111391
   1.406250	  -0.017967
   1.416016	   0.067374
   1.425781	   0.132870
   1.435547	   0.169901
   1.445312	   0.174232
   1.455078	   0.146817
   1.464844	   0.094006
   1.474609	   0.026899
   1.484375	  -0.040251
   1.494141	  -0.092531
   1.503906	  -0.117372
   1.513672	  -0.107412
   1.523438	  -0.062468
   1.533203	   0.010051
   1.542969	   0.096578
   1.552734	   0.180463
   1.562500	   0.245956
   1.572266	   0.282026
   1.582031	   0.284934
   1.591797	   0.258781
   1.601562	   0.213859
   1.611328	   0.163285
   1.621094	   0.118982
   1.630859	   0.088246
   1.640625	   0.071980
   1.650391	   0.065124
   1.660156	   0.059082
   1.669922	   0.045281
   1.679688	   0.018637
   1.689453	  -0.020294
   1.699219	  -0.065217
   1.708984	  -0.106096
   1.718750	  -0.132567
   1.728516	  -0.137589
   1.738281	  -0.120066
   1.748047	  -0.085497
   1.757812	  -0.044413
   1.767578	  -0.009063
   1.777344	   0.010543
   1.787109	   0.009946
   1.796875	  -0.008205
   1.806641	  -0.034867
   1.816406	  -0.057381
   1.826172	  -0.063416
   1.835938	  -0.044856
   1.845703	  -0.000437
   1.855469	   0.063655
   1.865234	   0.135309
   1.875000	   0.199640
   1.884766	   0.242760
   1.894531	   0.255099
   1.904297	   0.233407
   1.914062	   0.181051
   1.923828	   0.106761
   1.933594	   0.022358
   1.943359	  -0.059785
   1.953125	  -0.128916
   1.962891	  -0.177300
   1.972656	  -0.200795
   1.982422	  -0.198781
   1.992188	  -0.173717
   2.001953	  -0.130567
   2.011719	  -0.076168
   2.021484	  -0.018478
   2.031250	   0.034382
   2.041016	   0.075322
   2.050781	   0.099538
   2.060547	   0.105541
   2.070312	   0.095549
   2.080078	   0.074996
   2.089844	   0.051128
   2.099609	   0.031018
   2.109375	   0.019569
   2.119141	   0.018182
   2.128906	   0.024563
   2.138672	   0.033804
   2.148438	   0.040381
   2.158203	   0.040339
   2.167969	   0.032849
   2.177734	   0.020475
   2.187500	   0.008002
   2.197266	   0.000237
   2.207031	  -0.000328
   2.216797	   0.005023
   2.226562	   0.011441
   2.236328	   0.012534
   2.246094	   0.003615
   2.255859	  -0.015029
   2.265625	  -0.036268
   2.275391	  -0.046766
   2.285156	  -0.030417
   2.294922	   0.026142
   2.304688	   0.127582
   2.314453	   0.265560
   2.324219	   0.417856
   2.333984	   0.551831
   2.343750	   0.631776
   2.353516	   0.628340
   2.363281	   0.527390
   2.373047	   0.335543
   2.382812	   0.080471
   2.392578	  -0.194501
   2.402344	  -0.440243
   2.412109	  -0.613464
   2.421875	  -0.686930
   2.431641	  -0.655358
   2.441406	  -0.535416
   2.451172	  -0.359971
   2.460938	  -0.168477
   2.470703	   0.003559
   2.480469	   0.132934
   2.490234	   0.212666
   2.500000	   0.250717
   2.509766	   0.264460
   2.519531	   0.273055
   2.529297	   0.290419
   2.539062	   0.320999
   2.548828	   0.359408
   2.558594	   0.393535
   2.568359	   0.409597
   2.578125	   0.397033
   2.587891	   0.351496
   2.597656	   0.275096
   2.607422	   0.174296
   2.617188	   0.056795
   2.626953	  -0.070892
   2.636719	  -0.203893
   2.646484	  -0.337209
   2.656250	  -0.462632
   2.666016	  -0.566123
   2.675781	  -0.627548
   2.685547	  -0.623927
   2.695312	  -0.535985
   2.705078	  -0.356290
   2.714844	  -0.096166
   2.724609	   0.211561
   2.734375	   0.515965
   2.744141	   0.757731
   2.753906	   0.883170
   2.763672	   0.858823
   2.773438	   0.682261
   2.783203	   0.385430
   2.792969	   0.028875
   2.802734	  -0.312168
   2.812500	  -0.566240
   2.822266	  -0.683614
   2.832031	  -0.648578
   2.841797	  -0.482474
   2.851562	  -0.236584
   2.861328	   0.022998
   2.871094	   0.234015
   2.880859	   0.354706
   2.890625	   0.373651
   2.900391	   0.310177
   2.910156	   0.205597
   2.919922	   0.108386
   2.929688	   0.058093
   2.939453	   0.073017
   2.949219	   0.145282
   2.958984	   0.244463
   2.968750	   0.328227
   2.978516	   0.356327
   2.988281	   0.303424
   2.998047	   0.166848
   3.007812	  -0.032803
   3.017578	  -0.257983
   3.027344	  -0.465062
   3.037109	  -0.616151
   3.046875	  -0.688316
   3.056641	  -0.677698
   3.066406	  -0.597898
   3.076172	  -0.473761
   3.085938	  -0.332991
   3.095703	  -0.198394
   3.105469	  -0.082939
   3.115234	   0.011296
   3.125000	   0.090632
   3.134766	   0.165091
   3.144531	   0.243288
   3.154297	   0.328484
   3.164062	   0.416742
   3.173828	   0.497307
   3.183594	   0.554743
   3.193359	   0.572094
   3.203125	   0.534383
   3.212891	   0.432021
   3.222656	   0.263853
   3.232422	   0.039589
   3.242188	  -0.218895
   3.251953	  -0.478091
   3.261719	  -0.695990
   3.271484	  -0.828205
   3.281250	  -0.836638
   3.291016	  -0.699207
   3.300781	  -0.418227
   3.310547	  -0.024679
   3.320312	   0.423836
   3.330078	   0.852231
   3.339844	   1.182871
   3.349609	   1.353028
   3.359375	   1.330276
   3.369141	   1.121275
   3.378906	   0.770898
   3.388672	   0.351273
   3.398438	  -0.056613
   3.408203	  -0.383651
   3.417969	  -0.589581
   3.427734	  -0.671000
   3.437500	  -0.657854
   3.447266	  -0.599524
   3.457031	  -0.545043
   3.466797	  -0.524127
   3.476562	  -0.535624
   3.486328	  -0.547708
   3.496094	  -0.510260
   3.505859	  -0.375612
   3.515625	  -0.120668
   3.525391	   0.237529
   3.535156	   0.639028
   3.544922	   0.993240
   3.554688	   1.203557
   3.564453	   1.197187
   3.574219	   0.950819
   3.583984	   0.503398
   3.593750	  -0.049115
   3.603516	  -0.576658
   3.613281	  -0.949700
   3.623047	  -1.075610
   3.632812	  -0.925809
   3.642578	  -0.545155
   3.652344	  -0.040204
   3.662109	   0.450664
   3.671875	   0.796651
   3.681641	   0.911845
   3.691406	   0.779302
   3.701172	   0.454692
   3.710938	   0.048472
   3.720703	  -0.308010
   3.730469	  -0.502196
   3.740234	  -0.473889
   3.750000	  -0.232726
   3.759766	   0.145435
   3.769531	   0.541839
   3.779297	   0.830613
   3.789062	   0.916178
   3.798828	   0.761223
   3.808594	   0.397265
   3.818359	  -0.084890
   3.828125	  -0.561464
   3.837891	  -0.910760
   3.847656	  -1.046659
   3.857422	  -0.941168
   3.867188	  -0.630144
   3.876953	  -0.201354
   3.886719	   0.230970
   3.896484	   0.557443
   3.906250	   0.701894
   3.916016	   0.639416
   3.925781	   0.399958
   3.935547	   0.057515
   3.945312	  -0.291278
   3.955078	  -0.552922
   3.964844	  -0.660380
   3.974609	  -0.588372
   3.984375	  -0.357513
   3.994141	  -0.027139
   4.003906	   0.320637
   4.013672	   0.601361
   4.023438	   0.748189
   4.033203	   0.726910
   4.042969	   0.542963
   4.052734	   0.239230
   4.062500	  -0.114616
   4.072266	  -0.438685
   4.082031	  -0.661622
   4.091797	  -0.737303
   4.101562	  -0.655596
   4.111328	  -0.444527
   4.121094	  -0.163055
   4.130859	   0.114049
   4.140625	   0.315718
   4.150391	   0.393565
   4.160156	   0.335215
   4.169922	   0.168073
   4.179688	  -0.048024
   4.189453	  -0.237746
   4.199219	  -0.332416
   4.208984	  -0.291164
   4.218750	  -0.114773
   4.228516	   0.152298
   4.238281	   0.432951
   4.248047	   0.638901
