# Time	Amplitude (cm/s/s)
   0.000000	   0.043337
   0.009766	   0.043198
   0.019531	   0.040740
   0.029297	   0.034827
   0.039062	   0.024843
   0.048828	   0.010359
   0.058594	  -0.008799
   0.068359	  -0.032144
   0.078125	  -0.058023
   0.087891	  -0.083347
   0.097656	  -0.103836
   0.107422	  -0.114826
   0.117188	  -0.112480
   0.126953	  -0.095008
   0.136719	  -0.063504
   0.146484	  -0.022044
   0.156250	   0.023032
   0.166016	   0.064482
   0.175781	   0.095805
   0.185547	   0.112673
   0.195312	   0.113781
   0.205078	   0.100907
   0.214844	   0.078250
   0.224609	   0.051283
   0.234375	   0.025493
   0.244141	   0.005333
   0.253906	  -0.006434
   0.263672	  -0.008968
   0.273438	  -0.003251
   0.283203	   0.008175
   0.292969	   0.021556
   0.302734	   0.032333
   0.312500	   0.035701
   0.322266	   0.027377
   0.332031	   0.004579
   0.341797	  -0.032951
   0.351562	  -0.082204
   0.361328	  -0.136816
   0.371094	  -0.187912
   0.380859	  -0.225922
   0.390625	  -0.243046
   0.400391	  -0.235737
   0.410156	  -0.206411
   0.419922	  -0.163665
   0.429688	  -0.120682
   0.439453	  -0.092001
   0.449219	  -0.089439
   0.458984	  -0.118309
   0.468750	  -0.175148
   0.478516	  -0.247826
   0.488281	  -0.318247
   0.498047	  -0.367052
   0.507812	  -0.379070
   0.517578	  -0.347915
   0.527344	  -0.278288
   0.537109	  -0.185182
   0.546875	  -0.090067
   0.556641	  -0.015098
   0.566406	   0.023004
   0.576172	   0.017560
   0.585938	  -0.026327
   0.595703	  -0.093469
   0.605469	  -0.163175
   0.615234	  -0.215338
   0.625000	  -0.236172
   0.634766	  -0.221855
   0.644531	  -0.179055
   0.654297	  -0.122275
   0.664062	  -0.068956
   0.673828	  -0.033970
   0.683594	  -0.025254
   0.693359	  -0.041889
   0.703125	  -0.075123
   0.712891	  -0.111810
   0.722656	  -0.138995
   0.732422	  -0.148057
   0.742188	  -0.137040
   0.751953	  -0.110492
   0.761719	  -0.077033
   0.771484	  -0.045649
   0.781250	  -0.022121
   0.791016	  -0.006912
   0.800781	   0.004758
   0.810547	   0.020716
   0.820312	   0.048370
   0.830078	   0.091313
   0.839844	   0.147283
   0.849609	   0.208315
   0.859375	   0.263103
   0.869141	   0.300795
   0.878906	   0.314904
   0.888672	   0.305936
   0.898438	   0.281737
   0.908203	   0.255351
   0.917969	   0.240996
   0.927734	   0.249451
   0.937500	   0.284364
   0.947266	   0.340690
   0.957031	   0.405821
   0.966797	   0.463081
   0.976562	   0.496508
   0.986328	   0.495461
   0.996094	   0.457657
   1.005859	   0.389763
   1.015625	   0.305467
   1.025391	   0.221690
   1.035156	   0.154144
   1.044922	   0.113559
   1.054688	   0.103585
   1.064453	   0.120793
   1.074219	   0.156522
   1.083984	   0.199806
   1.093750	   0.240385
   1.103516	   0.270930
   1.113281	   0.288001
   1.123047	   0.291748
   1.132812	   0.284756
   1.142578	   0.270644
   1.152344	   0.252966
   1.162109	   0.234684
   1.171875	   0.218187
   1.181641	   0.205563
   1.191406	   0.198764
   1.201172	   0.199414
   1.210938	   0.208266
   1.220703	   0.224536
   1.230469	   0.245509
   1.240234	   0.266739
   1.250000	   0.282946
   1.259766	   0.289424
   1.269531	   0.283501
   1.279297	   0.265485
   1.289062	   0.238689
   1.298828	   0.208406
   1.308594	   0.180129
   1.318359	   0.157622
   1.328125	   0.141543
   1.337891	   0.129184
   1.347656	   0.115495
   1.357422	   0.095081
   1.367188	   0.064461
   1.376953	   0.023754
   1.386719	  -0.022933
   1.396484	  -0.068635
   1.406250	  -0.105873
   1.416016	  -0.129423
   1.425781	  -0.138470
   1.435547	  -0.137291
   1.445312	  -0.134069
   1.455078	  -0.138120
   1.464844	  -0.156424
   1.474609	  -0.190652
   1.484375	  -0.235843
   1.494141	  -0.281339
   1.503906	  -0.313861
   1.513672	  -0.321844
   1.523438	  -0.299633
   1.533203	  -0.250128
   1.542969	  -0.184870
   1.552734	  -0.121374
   1.562500	  -0.078407
   1.572266	  -0.070611
   1.582031	  -0.104120
   1.591797	  -0.174552
   1.601562	  -0.268028
   1.611328	  -0.364936
   1.621094	  -0.445267
   1.630859	  -0.493926
   1.640625	  -0.504415
   1.650391	  -0.479868
   1.660156	  -0.431273
   1.669922	  -0.373599
   1.679688	  -0.321181
   1.689453	  -0.283844
   1.699219	  -0.264910
   1.708984	  -0.261509
   1.718750	  -0.266834
   1.728516	  -0.273301
   1.738281	  -0.275404
   1.748047	  -0.271227
   1.757812	  -0.262191
   1.767578	  -0.251318
   1.777344	  -0.240865
   1.787109	  -0.230424
   1.796875	  -0.216365
   1.806641	  -0.192949
   1.816406	  -0.154765
   1.826172	  -0.099546
   1.835938	  -0.030235
   1.845703	   0.044659
   1.855469	   0.112754
   1.865234	   0.161156
   1.875000	   0.180443
   1.884766	   0.167931
   1.894531	   0.129042
   1.904297	   0.076177
   1.914062	   0.025308
   1.923828	  -0.008705
   1.933594	  -0.016625
   1.943359	   0.002274
   1.953125	   0.039913
   1.962891	   0.081844
   1.972656	   0.111700
   1.982422	   0.116300
   1.992188	   0.089831
   2.001953	   0.035836
   2.011719	  -0.033596
   2.021484	  -0.101177
   2.031250	  -0.149275
   2.041016	  -0.164859
   2.050781	  -0.143122
   2.060547	  -0.088827
   2.070312	  -0.015129
   2.080078	   0.059668
   2.089844	   0.116413
   2.099609	   0.139301
   2.109375	   0.118955
   2.119141	   0.053803
   2.128906	  -0.050283
   2.138672	  -0.181711
   2.148438	  -0.325624
   2.158203	  -0.466460
   2.167969	  -0.590151
   2.177734	  -0.685775
   2.187500	  -0.746626
   2.197266	  -0.770812
   2.207031	  -0.761420
   2.216797	  -0.726193
   2.226562	  -0.676624
   2.236328	  -0.626350
   2.246094	  -0.588916
   2.255859	  -0.575192
   2.265625	  -0.590945
   2.275391	  -0.635205
   2.285156	  -0.699939
   2.294922	  -0.771333
   2.304688	  -0.832517
   2.314453	  -0.867204
   2.324219	  -0.863392
   2.333984	  -0.816234
   2.343750	  -0.729378
   2.353516	  -0.614465
   2.363281	  -0.488942
   2.373047	  -0.372763
   2.382812	  -0.284743
   2.392578	  -0.239335
   2.402344	  -0.244390
   2.412109	  -0.300139
   2.421875	  -0.399344
   2.431641	  -0.528396
   2.441406	  -0.669061
   2.451172	  -0.800692
   2.460938	  -0.902735
   2.470703	  -0.957465
   2.480469	  -0.952716
   2.490234	  -0.884273
   2.500000	  -0.757360
   2.509766	  -0.586654
   2.519531	  -0.394399
   2.529297	  -0.206596
   2.539062	  -0.047816
   2.548828	   0.064292
   2.558594	   0.123387
   2.568359	   0.136396
   2.578125	   0.122186
   2.587891	   0.106997
   2.597656	   0.117605
   2.607422	   0.173979
   2.617188	   0.283497
   2.626953	   0.438501
   2.636719	   0.618046
   2.646484	   0.793521
   2.656250	   0.936577
   2.666016	   1.027080
   2.675781	   1.058655
   2.685547	   1.040116
   2.695312	   0.992284
   2.705078	   0.941137
   2.714844	   0.909434
   2.724609	   0.909446
   2.734375	   0.939130
   2.744141	   0.982997
   2.753906	   1.017425
   2.763672	   1.018715
   2.773438	   0.971279
   2.783203	   0.873295
   2.792969	   0.737943
   2.802734	   0.589773
   2.812500	   0.457368
   2.822266	   0.364645
   2.832031	   0.323636
   2.841797	   0.331072
   2.851562	   0.369896
   2.861328	   0.415165
   2.871094	   0.442390
   2.880859	   0.435551
   2.890625	   0.392134
   2.900391	   0.323554
   2.910156	   0.250840
   2.919922	   0.197059
   2.929688	   0.179027
   2.939453	   0.201105
   2.949219	   0.253173
   2.958984	   0.313496
   2.968750	   0.355569
   2.978516	   0.356703
   2.988281	   0.305533
   2.998047	   0.205974
   3.007812	   0.076302
   3.017578	  -0.056369
   3.027344	  -0.164466
   3.037109	  -0.228534
   3.046875	  -0.243283
   3.056641	  -0.219230
   3.066406	  -0.179458
   3.076172	  -0.152546
   3.085938	  -0.163926
   3.095703	  -0.228320
   3.105469	  -0.345546
   3.115234	  -0.500826
   3.125000	  -0.669358
   3.134766	  -0.823573
   3.144531	  -0.940786
   3.154297	  -1.008952
   3.164062	  -1.028920
   3.173828	  -1.012773
   3.183594	  -0.979038
   3.193359	  -0.946478
   3.203125	  -0.928454
   3.212891	  -0.929562
   3.222656	  -0.945363
   3.232422	  -0.965063
   3.242188	  -0.976040
   3.251953	  -0.968663
   3.261719	  -0.939843
   3.271484	  -0.894292
   3.281250	  -0.843198
   3.291016	  -0.800870
   3.300781	  -0.780439
   3.310547	  -0.789934
   3.320312	  -0.829837
   3.330078	  -0.892736
   3.339844	  -0.965079
   3.349609	  -1.030457
   3.359375	  -1.073517
   3.369141	  -1.083493
   3.378906	  -1.056520
   3.388672	  -0.996248
   3.398438	  -0.912699
   3.408203	  -0.819677
   3.417969	  -0.731365
   3.427734	  -0.658887
   3.437500	  -0.607597
   3.447266	  -0.575733
   3.457031	  -0.554776
   3.466797	  -0.531508
   3.476562	  -0.491373
   3.486328	  -0.422397
   3.496094	  -0.318715
   3.505859	  -0.182763
   3.515625	  -0.025442
   3.525391	   0.135967
   3.535156	   0.281758
   3.544922	   0.394693
   3.554688	   0.464527
   3.564453	   0.490863
   3.574219	   0.483419
   3.583984	   0.459453
   3.593750	   0.438966
   3.603516	   0.438964
   3.613281	   0.468452
   3.623047	   0.525681
   3.632812	   0.598569
   3.642578	   0.668243
   3.652344	   0.714720
   3.662109	   0.723020
   3.671875	   0.687818
   3.681641	   0.615195
   3.691406	   0.520890
   3.701172	   0.425605
   3.710938	   0.348835
   3.720703	   0.303182
   3.730469	   0.290967
