# Time	Amplitude (cm/s/s)
   3.457031	   0.060917
   3.466797	  -0.040181
   3.476562	  -0.139904
   3.486328	  -0.221709
   3.496094	  -0.270937
   3.505859	  -0.280291
   3.515625	  -0.253249
   3.525391	  -0.204040
   3.535156	  -0.153993
   3.544922	  -0.125284
   3.554688	  -0.134086
   3.564453	  -0.185345
   3.574219	  -0.270917
   3.583984	  -0.371687
   3.593750	  -0.463020
   3.603516	  -0.521777
   3.613281	  -0.532675
   3.623047	  -0.492065
   3.632812	  -0.408075
   3.642578	  -0.297327
   3.652344	  -0.179528
   3.662109	  -0.071841
   3.671875	   0.015136
   3.681641	   0.078658
   3.691406	   0.122323
   3.701172	   0.152710
   3.710938	   0.175703
   3.720703	   0.194019
   3.730469	   0.206856
   3.740234	   0.211643
   3.750000	   0.206967
   3.759766	   0.195231
   3.769531	   0.183697
   3.779297	   0.183175
   3.789062	   0.204616
   3.798828	   0.254754
   3.808594	   0.332463
   3.818359	   0.427370
   3.828125	   0.521549
   3.837891	   0.594035
   3.847656	   0.626859
   3.857422	   0.610644
   3.867188	   0.547852
   3.876953	   0.452474
   3.886719	   0.346105
   3.896484	   0.251581
   3.906250	   0.186183
   3.916016	   0.156589
   3.925781	   0.157231
   3.935547	   0.172538
   3.945312	   0.182327
   3.955078	   0.168538
   3.964844	   0.121120
   3.974609	   0.041209
   3.984375	  -0.059335
   3.994141	  -0.161710
   4.003906	  -0.245906
   4.013672	  -0.296430
   4.023438	  -0.306204
   4.033203	  -0.277541
   4.042969	  -0.220160
   4.052734	  -0.147253
   4.062500	  -0.071154
   4.072266	  -0.000205
   4.082031	   0.062214
   4.091797	   0.116406
   4.101562	   0.163663
   4.111328	   0.203497
   4.121094	   0.232114
   4.130859	   0.242908
   4.140625	   0.228870
   4.150391	   0.185982
   4.160156	   0.116208
   4.169922	   0.028720
   4.179688	  -0.061341
   4.189453	  -0.136419
   4.199219	  -0.181351
   4.208984	  -0.187841
   4.218750	  -0.157072
   4.228516	  -0.099497
   4.238281	  -0.031820
   4.248047	   0.027917
   4.257812	   0.065526
   4.267578	   0.074516
   4.277344	   0.057412
   4.287109	   0.024256
   4.296875	  -0.011039
   4.306641	  -0.035160
   4.316406	  -0.039159
   4.326172	  -0.020364
   4.335938	   0.017964
   4.345703	   0.068814
   4.355469	   0.124367
   4.365234	   0.178493
   4.375000	   0.227885
   4.384766	   0.271568
   4.394531	   0.309273
   4.404297	   0.339609
   4.414062	   0.359083
   4.423828	   0.362574
   4.433594	   0.345225
   4.443359	   0.305002
   4.453125	   0.244776
   4.462891	   0.172857
   4.472656	   0.101443
   4.482422	   0.043295
   4.492188	   0.007684
   4.501953	  -0.002882
   4.511719	   0.006179
   4.521484	   0.023124
   4.531250	   0.033912
   4.541016	   0.027332
   4.550781	  -0.000573
   4.560547	  -0.044513
   4.570312	  -0.091309
   4.580078	  -0.124340
   4.589844	  -0.129662
   4.599609	  -0.101652
   4.609375	  -0.046053
   4.619141	   0.020897
   4.628906	   0.077237
   4.638672	   0.102520
   4.648438	   0.085138
   4.658203	   0.027124
   4.667969	  -0.055384
   4.677734	  -0.136464
   4.687500	  -0.188286
   4.697266	  -0.190055
   4.707031	  -0.135063
   4.716797	  -0.033405
   4.726562	   0.090656
   4.736328	   0.205944
   4.746094	   0.283928
   4.755859	   0.307466
   4.765625	   0.275852
   4.775391	   0.204515
   4.785156	   0.119515
   4.794922	   0.048722
   4.804688	   0.012678
   4.814453	   0.018227
   4.824219	   0.056993
   4.833984	   0.109134
   4.843750	   0.150940
   4.853516	   0.163558
   4.863281	   0.139749
   4.873047	   0.086345
   4.882812	   0.021575
   4.892578	  -0.031713
   4.902344	  -0.054495
   4.912109	  -0.038643
   4.921875	   0.009885
   4.931641	   0.072894
   4.941406	   0.126164
   4.951172	   0.147867
   4.960938	   0.126214
   4.970703	   0.063678
   4.980469	  -0.023678
   4.990234	  -0.111496
   5.000000	  -0.175175
   5.009766	  -0.197904
   5.019531	  -0.175923
   5.029297	  -0.119287
   5.039062	  -0.048022
   5.048828	   0.014883
   5.058594	   0.051117
   5.068359	   0.052674
   5.078125	   0.023644
   5.087891	  -0.022271
   5.097656	  -0.067388
   5.107422	  -0.096648
   5.117188	  -0.102765
   5.126953	  -0.088135
   5.136719	  -0.062994
   5.146484	  -0.040723
   5.156250	  -0.032225
   5.166016	  -0.041585
   5.175781	  -0.064633
   5.185547	  -0.090887
   5.195312	  -0.108003
   5.205078	  -0.106908
   5.214844	  -0.085526
   5.224609	  -0.049615
   5.234375	  -0.010335
   5.244141	   0.020491
   5.253906	   0.035530
   5.263672	   0.035426
   5.273438	   0.029113
   5.283203	   0.030682
   5.292969	   0.053873
   5.302734	   0.106232
   5.312500	   0.185213
   5.322266	   0.277848
   5.332031	   0.364319
   5.341797	   0.424318
   5.351562	   0.443998
   5.361328	   0.420986
   5.371094	   0.365588
   5.380859	   0.297627
   5.390625	   0.239941
   5.400391	   0.210773
   5.410156	   0.217759
   5.419922	   0.255634
   5.429688	   0.308477
   5.439453	   0.355668
   5.449219	   0.379364
   5.458984	   0.370762
   5.468750	   0.332850
   5.478516	   0.278650
   5.488281	   0.225632
   5.498047	   0.188457
   5.507812	   0.172819
   5.517578	   0.172828
   5.527344	   0.173047
   5.537109	   0.154542
   5.546875	   0.102777
   5.556641	   0.014351
   5.566406	  -0.100071
   5.576172	  -0.217982
   5.585938	  -0.311876
   5.595703	  -0.358473
   5.605469	  -0.347050
   5.615234	  -0.283856
   5.625000	  -0.190823
   5.634766	  -0.098801
   5.644531	  -0.037485
   5.654297	  -0.025440
   5.664062	  -0.063690
   5.673828	  -0.135155
   5.683594	  -0.210221
   5.693359	  -0.256617
   5.703125	  -0.250243
   5.712891	  -0.183264
   5.722656	  -0.066736
   5.732422	   0.073082
   5.742188	   0.203354
   5.751953	   0.295197
   5.761719	   0.332449
   5.771484	   0.315722
   5.781250	   0.260529
   5.791016	   0.190415
   5.800781	   0.127796
   5.810547	   0.085953
   5.820312	   0.065114
   5.830078	   0.053952
   5.839844	   0.035731
   5.849609	  -0.003426
   5.859375	  -0.067480
   5.869141	  -0.147516
   5.878906	  -0.224171
   5.888672	  -0.274645
   5.898438	  -0.281681
   5.908203	  -0.241009
   5.917969	  -0.164235
   5.927734	  -0.075787
   5.937500	  -0.004728
   5.947266	   0.025701
   5.957031	   0.007006
   5.966797	  -0.050622
   5.976562	  -0.121094
   5.986328	  -0.171254
   5.996094	  -0.172811
   6.005859	  -0.113194
   6.015625	  -0.001314
   6.025391	   0.134040
   6.035156	   0.252913
   6.044922	   0.317173
   6.054688	   0.303311
   6.064453	   0.210562
   6.074219	   0.061358
   6.083984	  -0.106203
   6.093750	  -0.251360
   6.103516	  -0.344695
   6.113281	  -0.378202
   6.123047	  -0.367835
   6.132812	  -0.347535
   6.142578	  -0.356758
   6.152344	  -0.425865
   6.162109	  -0.564516
   6.171875	  -0.757252
   6.181641	  -0.967877
   6.191406	  -1.151205
   6.201172	  -1.268079
   6.210938	  -1.298411
   6.220703	  -1.247649
   6.230469	  -1.144430
   6.240234	  -1.030287
   6.250000	  -0.945137
   6.259766	  -0.913763
   6.269531	  -0.938145
   6.279297	  -0.998372
   6.289062	  -1.061743
   6.298828	  -1.096669
   6.308594	  -1.086196
   6.318359	  -1.036088
   6.328125	  -0.974321
   6.337891	  -0.941992
   6.347656	  -0.978777
   6.357422	  -1.108131
   6.367188	  -1.327587
   6.376953	  -1.607746
   6.386719	  -1.900398
   6.396484	  -2.152920
   6.406250	  -2.323790
   6.416016	  -2.393605
   6.425781	  -2.367679
   6.435547	  -2.269398
   6.445312	  -2.127030
   6.455078	  -1.959206
   6.464844	  -1.764937
   6.474609	  -1.522353
   6.484375	  -1.197068
   6.494141	  -0.757211
   6.503906	  -0.189252
   6.513672	   0.492070
   6.523438	   1.244708
   6.533203	   2.012341
   6.542969	   2.746057
   6.552734	   3.427454
   6.562500	   4.084427
   6.572266	   4.792385
   6.582031	   5.657933
   6.591797	   6.787784
   6.601562	   8.251067
   6.611328	  10.046368
   6.621094	  12.084550
   6.630859	  14.194506
   6.640625	  16.152510
   6.650391	  17.728683
   6.660156	  18.738495
   6.669922	  19.084995
   6.679688	  18.779516
   6.689453	  17.934314
   6.699219	  16.728598
   6.708984	  15.357053
   6.718750	  13.975273
   6.728516	  12.657604
   6.738281	  11.379581
   6.748047	  10.030243
   6.757812	   8.451136
   6.767578	   6.491191
   6.777344	   4.062076
   6.787109	   1.178303
   6.796875	  -2.029558
   6.806641	  -5.333000
   6.816406	  -8.451039
   6.826172	 -11.111744
   6.835938	 -13.114246
   6.845703	 -14.375453
   6.855469	 -14.949472
   6.865234	 -15.014493
   6.875000	 -14.829884
   6.884766	 -14.673405
   6.894531	 -14.773220
   6.904297	 -15.250614
   6.914062	 -16.086944
   6.923828	 -17.122798
   6.933594	 -18.090186
   6.943359	 -18.671077
   6.953125	 -18.569693
   6.962891	 -17.582671
   6.972656	 -15.651420
   6.982422	 -12.884623
   6.992188	  -9.545250
   7.001953	  -6.004246
   7.011719	  -2.670617
   7.021484	   0.086828
   7.031250	   2.008667
   7.041016	   2.989459
   7.050781	   3.087909
   7.060547	   2.500968
   7.070312	   1.509055
   7.080078	   0.406693
   7.089844	  -0.563603
   7.099609	  -1.257569
   7.109375	  -1.644578
   7.119141	  -1.789972
   7.128906	  -1.811527
   7.138672	  -1.824626
   7.148438	  -1.893794
   7.158203	  -2.006083
   7.167969	  -2.074839
   7.177734	  -1.972647
   7.187500	  -1.582749
   7.197266	  -0.851836
   7.207031	   0.173945
   7.216797	   1.343197
   7.226562	   2.427871
   7.236328	   3.179479
   7.246094	   3.396870
   7.255859	   2.985038
   7.265625	   1.986278
   7.275391	   0.572870
   7.285156	  -0.997931
   7.294922	  -2.454102
   7.304688	  -3.583567
   7.314453	  -4.290822
   7.324219	  -4.617993
   7.333984	  -4.723535
   7.343750	  -4.824816
   7.353516	  -5.122120
   7.363281	  -5.727555
   7.373047	  -6.621012
   7.382812	  -7.647084
   7.392578	  -8.554167
   7.402344	  -9.063890
   7.412109	  -8.949674
   7.421875	  -8.100514
   7.431641	  -6.550926
   7.441406	  -4.468807
   7.451172	  -2.106216
   7.460938	   0.270423
   7.470703	   2.448170
   7.480469	   4.312316
   7.490234	   5.855040
   7.500000	   7.147359
   7.509766	   8.286076
   7.519531	   9.335798
   7.529297	  10.287599
   7.539062	  11.050103
   7.548828	  11.477534
   7.558594	  11.426318
   7.568359	  10.821348
   7.578125	   9.708685
   7.587891	   8.274656
   7.597656	   6.821292
   7.607422	   5.701653
   7.617188	   5.231578
   7.626953	   5.602684
   7.636719	   6.822281
   7.646484	   8.698923
   7.656250	  10.879645
   7.666016	  12.930259
   7.675781	  14.437821
   7.685547	  15.108138
   7.695312	  14.832719
   7.705078	  13.708265
   7.714844	  12.005063
   7.724609	  10.094426
   7.734375	   8.355789
   7.744141	   7.088326
   7.753906	   6.449165
   7.763672	   6.431592
   7.773438	   6.884947
   7.783203	   7.566633
   7.792969	   8.209048
   7.802734	   8.582066
   7.812500	   8.535189
   7.822266	   8.011101
   7.832031	   7.031550
   7.841797	   5.664502
   7.851562	   3.986042
   7.861328	   2.050648
   7.871094	  -0.120566
   7.880859	  -2.530624
   7.890625	  -5.180574
   7.900391	  -8.036095
   7.910156	 -10.998848
   7.919922	 -13.893457
   7.929688	 -16.476699
   7.939453	 -18.469376
   7.949219	 -19.605062
   7.958984	 -19.685061
   7.968750	 -18.626684
   7.978516	 -16.492893
   7.988281	 -13.495111
   7.998047	  -9.966850
   8.007812	  -6.312295
   8.017578	  -2.939778
   8.027344	  -0.193719
   8.037109	   1.700623
   8.046875	   2.667844
   8.056641	   2.782071
   8.066406	   2.236247
   8.076172	   1.288755
   8.085938	   0.200557
   8.095703	  -0.821570
   8.105469	  -1.661752
   8.115234	  -2.302933
   8.125000	  -2.805071
   8.134766	  -3.260920
   8.144531	  -3.743281
   8.154297	  -4.260358
   8.164062	  -4.733931
   8.173828	  -5.008691
   8.183594	  -4.891891
   8.193359	  -4.213058
   8.203125	  -2.886660
   8.212891	  -0.958512
   8.222656	   1.379713
   8.232422	   3.815109
   8.242188	   5.973488
   8.251953	   7.500451
   8.261719	   8.142618
   8.271484	   7.807207
   8.281250	   6.583539
   8.291016	   4.720263
   8.300781	   2.564264
   8.310547	   0.477662
   8.320312	  -1.244885
   8.330078	  -2.437013
   8.339844	  -3.084817
   8.349609	  -3.310338
   8.359375	  -3.321850
   8.369141	  -3.347226
   8.378906	  -3.570113
   8.388672	  -4.086122
   8.398438	  -4.888686
   8.408203	  -5.884376
   8.417969	  -6.928555
   8.427734	  -7.867090
   8.437500	  -8.569899
   8.447266	  -8.947016
   8.457031	  -8.945627
   8.466797	  -8.534261
   8.476562	  -7.685165
   8.486328	  -6.366120
   8.496094	  -4.548605
   8.505859	  -2.231737
   8.515625	   0.526195
   8.525391	   3.581832
   8.535156	   6.699983
   8.544922	   9.574669
   8.554688	  11.877981
   8.564453	  13.327140
   8.574219	  13.752691
   8.583984	  13.148218
   8.593750	  11.685392
   8.603516	   9.686894
   8.613281	   7.561253
   8.623047	   5.714454
   8.632812	   4.460167
   8.642578	   3.951277
   8.652344	   4.149953
   8.662109	   4.843312
   8.671875	   5.699746
   8.681641	   6.350753
   8.691406	   6.477331
   8.701172	   5.880152
   8.710938	   4.518329
   8.720703	   2.510737
   8.730469	   0.103613
   8.740234	  -2.384145
   8.750000	  -4.622950
   8.759766	  -6.327578
   8.769531	  -7.295584
   8.779297	  -7.425526
   8.789062	  -6.717116
   8.798828	  -5.258992
   8.808594	  -3.210494
   8.818359	  -0.782104
   8.828125	   1.783726
   8.837891	   4.232243
   8.847656	   6.318497
   8.857422	   7.832927
   8.867188	   8.628972
   8.876953	   8.648364
   8.886719	   7.937810
   8.896484	   6.650761
   8.906250	   5.030361
   8.916016	   3.373810
   8.925781	   1.983222
   8.935547	   1.112004
   8.945312	   0.917656
   8.955078	   1.431078
   8.964844	   2.549045
   8.974609	   4.051574
   8.984375	   5.640643
   8.994141	   6.992485
   9.003906	   7.813466
   9.013672	   7.889487
   9.023438	   7.120844
   9.033203	   5.537565
   9.042969	   3.293832
   9.052734	   0.643276
   9.062500	  -2.100517
   9.072266	  -4.612190
   9.082031	  -6.604376
   9.091797	  -7.871579
   9.101562	  -8.321103
   9.111328	  -7.985353
   9.121094	  -7.012328
   9.130859	  -5.634761
   9.140625	  -4.122606
   9.150391	  -2.727667
   9.160156	  -1.631930
   9.169922	  -0.911510
   9.179688	  -0.525602
   9.189453	  -0.334422
   9.199219	  -0.143121
   9.208984	   0.238367
   9.218750	   0.934523
   9.228516	   1.958777
   9.238281	   3.196545
   9.248047	   4.423011
   9.257812	   5.352798
   9.267578	   5.709854
   9.277344	   5.299916
   9.287109	   4.066545
   9.296875	   2.115524
   9.306641	  -0.299500
   9.316406	  -2.827204
   9.326172	  -5.092278
   9.335938	  -6.774311
   9.345703	  -7.672528
   9.355469	  -7.741171
   9.365234	  -7.088358
   9.375000	  -5.940813
   9.384766	  -4.585300
   9.394531	  -3.302598
   9.404297	  -2.310347
   9.414062	  -1.727234
   9.423828	  -1.564255
   9.433594	  -1.741242
   9.443359	  -2.120801
   9.453125	  -2.548573
   9.462891	  -2.889066
   9.472656	  -3.049427
   9.482422	  -2.988248
   9.492188	  -2.711070
   9.501953	  -2.257427
   9.511719	  -1.685309
   9.521484	  -1.057875
   9.531250	  -0.435028
   9.541016	   0.130138
   9.550781	   0.591756
   9.560547	   0.910908
   9.570312	   1.056470
   9.580078	   1.007686
   9.589844	   0.757774
   9.599609	   0.317102
   9.609375	  -0.285484
   9.619141	  -1.003982
   9.628906	  -1.779065
   9.638672	  -2.543655
   9.648438	  -3.229294
   9.658203	  -3.772681
   9.667969	  -4.122317
   9.677734	  -4.245418
   9.687500	  -4.135046
   9.697266	  -3.816494
   9.707031	  -3.350927
   9.716797	  -2.833543
   9.726562	  -2.383810
   9.736328	  -2.126929
   9.746094	  -2.168371
   9.755859	  -2.566378
   9.765625	  -3.309611
   9.775391	  -4.307592
   9.785156	  -5.399514
   9.794922	  -6.382637
   9.804688	  -7.055780
   9.814453	  -7.268073
   9.824219	  -6.959999
   9.833984	  -6.184135
   9.843750	  -5.097346
   9.853516	  -3.923595
   9.863281	  -2.895103
   9.873047	  -2.186696
   9.882812	  -1.861629
   9.892578	  -1.845401
   9.902344	  -1.937380
   9.912109	  -1.859851
   9.921875	  -1.333393
   9.931641	  -0.159255
   9.941406	   1.713699
   9.951172	   4.156760
   9.960938	   6.874434
   9.970703	   9.461349
   9.980469	  11.489645
   9.990234	  12.605060
  10.000000	  12.607354
  10.009766	  11.494843
  10.019531	   9.462397
  10.029297	   6.854579
  10.039062	   4.087166
  10.048828	   1.557905
  10.058594	  -0.430981
  10.068359	  -1.720564
  10.078125	  -2.304379
  10.087891	  -2.301078
  10.097656	  -1.902139
  10.107422	  -1.311725
  10.117188	  -0.695931
  10.126953	  -0.153897
  10.136719	   0.284689
  10.146484	   0.639664
  10.156250	   0.948384
  10.166016	   1.234556
  10.175781	   1.489016
  10.185547	   1.668339
  10.195312	   1.710428
  10.205078	   1.560236
  10.214844	   1.195475
  10.224609	   0.642434
  10.234375	  -0.024326
  10.244141	  -0.698995
  10.253906	  -1.273072
  10.263672	  -1.666299
  10.273438	  -1.849860
  10.283203	  -1.854063
  10.292969	  -1.757564
  10.302734	  -1.661013
  10.312500	  -1.652921
  10.322266	  -1.778165
  10.332031	  -2.018941
  10.341797	  -2.294455
  10.351562	  -2.480204
  10.361328	  -2.441942
  10.371094	  -2.075022
  10.380859	  -1.338061
  10.390625	  -0.271214
  10.400391	   1.006573
  10.410156	   2.321246
  10.419922	   3.482472
  10.429688	   4.327596
  10.439453	   4.759163
  10.449219	   4.766021
  10.458984	   4.422254
  10.468750	   3.864019
  10.478516	   3.250282
  10.488281	   2.717827
  10.498047	   2.342628
  10.507812	   2.118208
  10.517578	   1.957275
  10.527344	   1.716829
  10.537109	   1.240585
  10.546875	   0.407693
  10.556641	  -0.825365
  10.566406	  -2.401460
  10.576172	  -4.165302
  10.585938	  -5.892335
  10.595703	  -7.337592
  10.605469	  -8.292557
  10.615234	  -8.635501
  10.625000	  -8.362072
  10.634766	  -7.587702
  10.644531	  -6.520624
  10.654297	  -5.411936
  10.664062	  -4.495270
  10.673828	  -3.931424
  10.683594	  -3.772096
  10.693359	  -3.951784
  10.703125	  -4.309516
  10.712891	  -4.634158
  10.722656	  -4.720997
  10.732422	  -4.424601
  10.742188	  -3.694385
  10.751953	  -2.584402
  10.761719	  -1.236077
  10.771484	   0.160098
  10.781250	   1.412593
  10.791016	   2.373347
  10.800781	   2.967394
  10.810547	   3.201167
  10.820312	   3.149468
  10.830078	   2.927001
  10.839844	   2.654129
  10.849609	   2.427102
  10.859375	   2.300473
  10.869141	   2.284830
  10.878906	   2.357805
  10.888672	   2.482365
  10.898438	   2.624741
